index,set_type,c11,c12,c44,G,B,E_VRH,nu,Cohesive_energy
299,test,198.92523,146.0438,61.273075,45.304718,166.27748,122.1005,0.35586968,-4.22993
300,test,200.60017,147.00368,62.35262,46.06119,167.47725,124.278465,0.3569445,-4.2238326
301,test,201.5732,147.59145,63.09648,46.69606,168.07285,125.67558,0.35713983,-4.2171187
302,test,202.58826,148.26535,63.68644,47.119583,168.99918,127.00648,0.35774088,-4.219782
303,test,204.4268,149.40742,65.00403,48.05045,170.25124,129.47137,0.3584202,-4.2144036
304,test,200.62155,147.11716,62.63623,46.284195,167.59375,124.7443,0.3573005,-4.209723
305,training,202.25159,148.04399,63.551178,46.975456,168.72774,126.58051,0.35769695,-4.2129374
306,test,200.74716,147.08163,62.36123,46.13518,167.61488,124.488785,0.35703942,-4.2248945
307,test,203.04515,148.5826,64.05482,47.430016,169.30977,127.73996,0.3579059,-4.2158713
308,test,199.21931,146.22119,61.733433,45.70602,166.4945,122.98632,0.3566552,-4.2108893
309,test,207.87828,151.33057,66.933716,49.36015,172.59708,133.3609,0.3593614,-4.227776
310,test,199.76726,146.61824,61.880035,45.72861,166.9298,123.39189,0.35667518,-4.225981
311,test,204.48932,149.48747,64.998024,48.015194,170.3503,129.57158,0.3587989,-4.211414
312,test,200.77805,147.1843,62.541664,46.217693,167.67076,124.53767,0.35706133,-4.220876
313,training,200.01189,146.7502,62.013527,45.852905,167.18443,123.62261,0.35687515,-4.222901
314,test,198.3745,145.70992,61.05829,45.1453,165.8873,121.56828,0.35601696,-4.2211676
315,test,202.01022,147.85825,63.175385,46.643173,168.42575,125.97179,0.35728666,-4.228905
316,test,202.87271,148.51004,64.18924,47.443398,169.19408,127.72742,0.3582902,-4.2018027
317,training,201.6668,147.72739,63.074024,46.64754,168.2682,125.930664,0.35751554,-4.220168
318,training,201.14888,147.37836,62.694313,46.349377,167.92267,124.98426,0.35721505,-4.2217364
319,test,199.81325,146.607,62.013123,45.863243,166.93568,123.462814,0.3568713,-4.2137733
320,test,204.71579,149.57393,65.19469,48.202034,170.568,129.9357,0.35868952,-4.21083
321,test,202.6012,148.29219,63.71712,47.134407,168.9841,127.13662,0.35804993,-4.2135386
322,training,199.50453,146.39351,61.746517,45.623142,166.70314,122.95784,0.35678825,-4.2179613
323,training,198.08177,145.52097,60.863953,44.990158,165.71606,121.15008,0.35603404,-4.221385
324,test,199.81796,146.57433,62.0311,45.81666,166.96423,123.461174,0.3570103,-4.2107844
325,test,201.86667,147.87265,63.28393,46.81626,168.47342,126.086395,0.35769984,-4.2134776
326,training,199.50154,146.31265,61.5123,45.51237,166.7048,122.68743,0.3565618,-4.2254796
327,training,198.7654,145.95442,61.09462,45.191696,166.16928,121.94951,0.3561841,-4.229369
328,test,200.48369,147.01791,62.19694,46.011402,167.44997,124.12665,0.35681984,-4.228881
329,test,205.49376,149.98535,65.53341,48.39229,171.02716,130.73625,0.35902673,-4.2163973
330,training,202.03072,147.97183,63.50318,46.9448,168.64478,126.547005,0.35773087,-4.2118993
331,test,202.3553,148.05458,63.421978,46.87431,168.67378,126.40369,0.3574196,-4.224469
332,test,200.3144,146.88216,62.14471,45.90054,167.23112,123.905464,0.35685125,-4.22305
333,training,200.72571,147.15215,62.519444,46.209156,167.58572,124.46461,0.35701492,-4.221443
334,training,202.44919,148.20387,63.562183,46.990726,168.83502,126.67387,0.3576507,-4.220959
335,test,200.5314,147.0487,62.323524,46.087254,167.51608,124.24856,0.35705692,-4.219555
336,test,199.96782,146.5773,61.81979,45.77808,166.96452,123.29114,0.35687387,-4.221182
337,training,197.94412,145.38011,60.45479,44.750343,165.51219,120.502266,0.35577193,-4.2308083
338,training,198.2182,145.64267,60.769215,44.960045,165.7726,121.24651,0.35611057,-4.227807
339,test,202.53448,148.14996,63.50534,46.8946,168.7774,126.455185,0.35734993,-4.230405
340,training,197.44997,145.11862,60.08242,44.439083,165.19788,119.81581,0.35536608,-4.2417607
341,test,202.94746,148.40833,63.677994,47.129467,169.21309,127.14581,0.35768062,-4.226964
342,test,196.95633,144.88034,60.05888,44.408672,164.89153,119.58284,0.355755,-4.2235417
343,test,199.04169,146.17758,61.345158,45.413174,166.45692,122.34824,0.3565327,-4.221914
344,test,195.74109,144.05038,58.967125,43.60582,163.94005,117.565765,0.3549643,-4.2382317
345,test,194.77998,143.48227,58.35506,43.17186,163.27113,116.33449,0.3544814,-4.2417517
346,test,204.92711,149.73985,65.70347,48.61962,170.66104,130.88258,0.35887975,-4.192639
347,test,209.30618,152.40431,68.673546,50.776047,173.86119,136.67134,0.360599,-4.1836853
348,test,214.25995,155.39583,71.61779,52.86376,177.13342,142.40968,0.36149687,-4.211814
349,test,212.37683,154.21191,70.45945,52.029816,175.99776,140.05466,0.36122745,-4.1997705
350,training,210.70676,153.26576,69.58154,51.484734,174.84438,138.61554,0.36120546,-4.1801662
351,test,202.4404,148.2605,63.94743,47.330593,168.87378,127.30098,0.35767543,-4.2091365
352,test,212.24428,154.13693,70.38007,51.949875,175.81009,139.97404,0.3612768,-4.199218
353,test,211.67003,153.77184,69.82131,51.515244,175.29984,138.97255,0.36063343,-4.214932
354,test,215.01886,155.71326,72.01437,53.132725,177.82854,143.39438,0.36217418,-4.203922
355,test,209.24968,152.38727,68.402695,50.670498,173.79381,136.43349,0.360509,-4.19241
356,test,211.06339,153.37997,69.380356,51.224915,174.83429,138.13655,0.36032823,-4.2171807
357,test,211.84581,153.84818,70.1487,51.89784,175.56908,139.72505,0.36149502,-4.1876698
358,test,208.21861,151.8558,68.162865,50.444633,173.08679,135.75146,0.3607477,-4.1734815
359,test,210.08698,152.99094,69.5661,51.500504,174.55614,138.53671,0.3619272,-4.151097
360,test,211.82921,153.80154,69.91481,51.550602,175.48871,139.21562,0.36076742,-4.2102747
361,test,213.3659,154.73349,70.92105,52.349895,176.55664,140.99985,0.36141488,-4.2068386
362,test,207.12343,151.10193,67.44144,49.897163,172.36867,134.20337,0.36015052,-4.1724977
363,test,207.02701,151.12074,67.45595,49.958298,172.34688,134.36726,0.36055723,-4.165904
364,test,210.05695,152.7518,68.76737,50.855713,174.24138,136.96828,0.36037427,-4.2046022
365,training,214.80598,155.77617,72.22814,53.241253,177.74928,143.65997,0.3620513,-4.196606
366,test,206.2953,150.67215,66.90745,49.540356,171.76157,133.29776,0.36018002,-4.170295
367,test,208.71706,152.05461,68.26423,50.498524,173.47006,135.80313,0.36037442,-4.186942
368,test,208.94315,152.2025,68.55336,50.726204,173.65863,136.58072,0.36101863,-4.1692996
369,test,204.82184,149.57133,65.22899,48.185562,170.49176,130.02382,0.35825327,-4.215848
370,test,206.81374,150.89201,66.94346,49.49845,172.00542,133.26524,0.35969502,-4.1879787
371,test,209.51425,152.47658,68.5115,50.57079,173.92352,136.28302,0.35998863,-4.2085133
372,test,201.60501,147.62526,63.15264,46.72157,168.09798,125.783875,0.3569106,-4.2196393
373,test,207.08215,151.06177,67.16095,49.659473,172.21631,133.7633,0.35992935,-4.1856728
374,test,204.77756,149.73938,65.72265,48.638268,170.67432,130.86008,0.35930464,-4.182757
375,training,209.1799,152.27003,68.27977,50.450752,173.59843,135.8441,0.36008343,-4.203948
376,test,206.3484,150.58566,66.54686,49.216644,171.65976,132.39883,0.35926953,-4.1982493
377,test,208.6456,152.10257,68.293274,50.49716,173.47415,135.92657,0.3602853,-4.189034
378,test,218.37503,157.78342,74.40482,54.824757,180.21974,147.926,0.36357135,-4.1944356
379,test,211.29105,153.4487,69.46654,51.320183,175.08481,138.37659,0.3606982,-4.210952
380,training,208.87752,152.05803,68.050415,50.307755,173.35718,135.48573,0.3599927,-4.202232
381,test,218.27191,157.69716,74.20967,54.676983,180.01663,147.3636,0.3631942,-4.203807
382,test,208.94972,152.0988,67.99831,50.280155,173.43967,135.50375,0.3599572,-4.208133
383,test,203.99265,149.2472,65.14115,48.26559,170.04533,129.7943,0.3588406,-4.1895056
384,test,207.11433,151.04492,67.05234,49.520897,172.18982,133.35548,0.35942906,-4.200792
385,test,204.85991,149.61777,65.45255,48.422577,170.52057,130.43149,0.35876486,-4.1970754
386,test,208.65385,151.93542,67.88623,50.137257,173.2773,135.24295,0.35964885,-4.209677
387,test,209.04019,152.12509,67.967354,50.242325,173.39542,135.37679,0.35971364,-4.216453
388,training,209.17783,152.29305,68.348595,50.463566,173.66615,135.84352,0.3599935,-4.2032995
389,training,216.72386,156.7892,73.21688,54.01948,179.00824,145.67044,0.36299947,-4.1980457
390,test,205.0303,149.71349,65.44612,48.33053,170.56773,130.16437,0.35798708,-4.2218657
391,test,207.40823,151.23901,67.19542,49.669224,172.41803,133.6996,0.35944614,-4.2035675
392,training,209.63754,152.53902,68.54913,50.675922,173.91127,136.51811,0.36046547,-4.2012916
393,training,210.94888,153.307,69.35033,51.23743,174.86993,138.16278,0.36070192,-4.2056756
394,test,204.60214,149.54842,65.40205,48.402203,170.42857,130.3223,0.35875547,-4.196863
395,test,204.49565,149.42236,65.03696,48.137028,170.23714,129.70473,0.35834992,-4.210514
396,test,204.3412,149.38954,65.29926,48.229073,170.20454,129.95279,0.35837132,-4.202883
397,test,205.64061,150.0834,65.9176,48.751255,171.15215,131.19193,0.35885745,-4.2045264
398,test,210.16678,152.9018,69.08919,50.95472,174.40099,137.37968,0.36024803,-4.203341
399,test,203.62753,148.90186,64.66657,47.920303,169.67612,128.80505,0.35840654,-4.197015
400,test,202.86163,148.47203,64.20365,47.548298,169.1452,127.919685,0.358138,-4.2003627
401,test,204.62823,149.48187,65.25378,48.34506,170.37337,130.11057,0.3587499,-4.1991453
402,test,208.12305,151.53725,67.593575,49.95718,172.86998,134.4558,0.35967183,-4.201547
403,test,207.38023,151.25635,67.19228,49.619293,172.41132,133.63638,0.35930726,-4.2072854
404,test,204.37337,149.31052,65.06158,48.14793,170.18907,129.53722,0.35827488,-4.2096786
405,test,208.70801,151.96365,68.02316,50.21781,173.24347,135.33894,0.35986286,-4.2018003
406,test,210.32451,152.79254,68.73745,50.820343,174.34221,136.92204,0.36018306,-4.216403
407,training,200.9721,147.22217,62.797245,46.445347,167.70695,124.998856,0.3568948,-4.213856
408,test,203.35185,148.78786,64.61921,47.8567,169.54753,128.66295,0.35842565,-4.1930113
409,test,201.56659,147.64052,63.367077,46.911686,168.16728,126.23487,0.35766402,-4.2003307
410,test,209.91219,152.72856,68.85511,50.843735,174.1456,136.91096,0.3600713,-4.20518
411,training,195.8808,144.16368,59.101185,43.72545,164.05365,117.812416,0.35497928,-4.2367687
412,test,207.8505,151.4883,67.62361,50.037846,172.72302,134.59203,0.35968348,-4.193044
413,test,206.02092,150.32018,66.23313,48.99741,171.30962,131.83253,0.35896444,-4.200088
414,test,214.52957,155.54341,72.03417,53.27902,177.55038,143.3178,0.3623551,-4.18521
415,test,214.04178,155.25201,71.6032,52.847435,177.09758,142.39848,0.36186278,-4.1982083
416,training,214.93832,155.73875,72.20026,53.290833,177.79768,143.75455,0.36237377,-4.1903195
417,test,216.49919,156.7201,73.200294,54.15072,178.9302,145.81487,0.36312076,-4.1863747
418,training,222.73688,160.45877,77.36276,56.920776,183.29857,153.42386,0.36487895,-4.196301
419,test,211.29813,153.6376,69.92885,51.68631,175.24416,139.12886,0.36117965,-4.1875277
420,test,212.18999,154.02777,70.24804,51.950912,175.80426,139.82477,0.36132863,-4.197565
421,test,219.25009,158.38672,75.17073,55.53465,180.93657,149.56596,0.36420563,-4.1758747
422,test,217.78752,157.47644,74.10325,54.61229,179.7525,147.21529,0.36309117,-4.1980042
423,test,213.6905,154.97699,71.27754,52.60668,176.87592,141.74052,0.36155587,-4.2037277
424,test,213.28827,154.82968,71.30279,52.730015,176.69997,141.90797,0.36191332,-4.1841455
425,test,220.01357,158.79985,75.62047,55.63139,181.33395,150.07088,0.36405468,-4.1920347
426,test,214.2659,155.39331,71.83282,53.06655,177.36952,143.03319,0.36217174,-4.189614
427,test,218.16856,157.72165,74.312416,54.84605,180.12732,147.734,0.3633607,-4.1947536
428,test,206.63177,150.68349,66.49887,49.119053,171.7049,132.42894,0.3590089,-4.211617
429,training,213.26018,154.69647,70.92447,52.400776,176.53816,141.29675,0.36165056,-4.1986938
430,test,207.83496,151.43321,67.55623,49.957993,172.73097,134.39871,0.35985613,-4.1915584
431,training,206.72937,150.8839,66.91803,49.501102,171.99197,133.18788,0.35954514,-4.1912475
432,training,211.22694,153.43718,69.64735,51.489975,175.13858,138.7081,0.36109686,-4.1936183
433,training,217.83815,157.40297,73.913826,54.417572,179.70952,146.87645,0.3630016,-4.205134
434,test,207.02817,151.0426,67.060005,49.59683,172.21382,133.54485,0.3596066,-4.1945343
435,training,214.63383,155.62419,72.071846,53.239006,177.65417,143.51028,0.3625193,-4.1867
436,training,215.79158,156.23871,72.5127,53.441418,178.21004,144.20667,0.36189494,-4.217411
437,training,211.4553,153.75003,70.02077,51.726337,175.30269,139.28516,0.36100915,-4.1942844
438,training,202.43199,148.21066,63.88203,47.24793,168.8175,127.128586,0.3577212,-4.207935
439,test,202.64253,148.25023,63.79398,47.252384,168.9341,127.09132,0.35759112,-4.2142425
440,training,203.9873,149.20532,65.176216,48.187916,170.00807,129.65514,0.35861093,-4.1901793
441,test,202.95067,148.55505,64.33579,47.56712,169.211,128.0641,0.35803524,-4.200276
442,test,196.96309,144.81892,60.03365,44.410343,164.75229,119.54372,0.35516864,-4.2300754
443,test,206.77914,150.76732,66.569435,49.214233,171.84201,132.62224,0.3589419,-4.214548
444,test,208.7148,151.94543,67.88154,50.144577,173.25917,135.06845,0.35984668,-4.2106447
445,training,205.04271,149.73584,65.55639,48.436146,170.63182,130.45473,0.3585585,-4.2070045
446,test,206.36966,150.524,66.575905,49.21779,171.6553,132.43457,0.35927534,-4.1955485
447,training,205.79025,150.24535,66.21512,48.912544,171.24406,131.7259,0.3588231,-4.2016864
448,test,201.27805,147.46951,63.053493,46.67936,167.97372,125.645355,0.35727197,-4.210794
449,training,203.70879,148.99394,64.92453,48.01465,169.83232,129.24059,0.35833338,-4.1965384
450,test,204.63608,149.55824,65.45718,48.343697,170.45181,130.15802,0.35840255,-4.2023973
451,training,204.36687,149.32127,64.96932,48.04156,170.1427,129.42212,0.35789567,-4.218376
452,test,202.88272,148.42651,63.95561,47.28077,169.04779,127.36873,0.3572794,-4.224558
453,test,200.60616,147.06139,62.787952,46.42129,167.51834,124.834625,0.35723054,-4.2022085
454,test,208.42165,151.73622,67.63028,49.923893,172.96437,134.55441,0.35947657,-4.215494
455,test,198.72534,145.92734,61.37776,45.3613,166.08249,122.04247,0.35603583,-4.2202563
456,test,198.75795,145.88219,61.207207,45.32875,166.08519,122.03084,0.35603324,-4.222188
457,training,200.40054,146.87056,62.258247,46.01989,167.2695,123.902695,0.35614908,-4.232868
458,test,198.12578,145.49669,60.91158,45.062637,165.64148,121.16329,0.35557792,-4.224633
459,test,200.11562,146.74623,62.409332,46.169964,167.14972,124.13238,0.35687515,-4.206179
460,training,200.79016,147.15918,62.57762,46.29949,167.56017,124.65401,0.35651284,-4.2255425
461,test,199.16217,146.17554,61.607174,45.554714,166.42802,122.67609,0.3561664,-4.2203712
462,test,200.7902,147.16617,62.834595,46.48088,167.5937,125.028595,0.35682145,-4.212857
463,test,195.75627,144.07402,58.940582,43.627567,163.98003,117.4653,0.35486397,-4.2410903
464,test,193.96254,142.89983,57.858265,42.819824,162.47276,115.32237,0.3536091,-4.2463613
465,test,196.27075,144.39462,59.618267,44.08905,164.25575,118.68379,0.35492733,-4.229302
466,training,194.39464,143.17003,58.261734,43.11786,162.85118,116.05444,0.35403422,-4.237896
467,test,196.43251,144.47432,59.72581,44.17872,164.39122,118.7535,0.35496846,-4.2293253
468,training,196.872,144.77412,60.086,44.44132,164.72826,119.60766,0.35526693,-4.2243037
469,training,196.95786,144.8874,60.13319,44.47606,164.80608,119.72372,0.35528147,-4.2275734
470,test,197.19351,144.9773,60.203236,44.512646,164.97255,119.74257,0.3551484,-4.2310553
471,training,198.2329,145.58957,60.85442,44.980366,165.71065,121.09975,0.35546535,-4.2331567
472,test,197.9581,145.3636,60.68194,44.87063,165.47195,120.74911,0.35539463,-4.2315702
473,test,197.70665,145.27162,60.585075,44.792744,165.34836,120.535904,0.35542282,-4.230985
474,test,198.10751,145.51509,60.768974,44.979668,165.58405,121.00377,0.35557327,-4.230452
475,test,198.14677,145.5541,60.810463,44.967102,165.61234,121.15389,0.35565424,-4.228218
476,training,196.23222,144.40738,59.71046,44.163677,164.26917,118.726875,0.35505173,-4.226139
477,test,197.50835,145.18701,60.457302,44.687923,165.12793,120.332214,0.35544348,-4.229298
478,test,198.20224,145.53963,60.883144,45.06622,165.6737,121.18109,0.35573712,-4.223134
479,test,197.61234,145.22223,60.480442,44.737064,165.24585,120.50326,0.35555705,-4.227162
480,test,199.91359,146.61539,61.985123,45.843887,166.92949,123.52099,0.3562971,-4.2240915
481,training,196.91795,144.72571,59.84866,44.29448,164.6915,119.380516,0.35494328,-4.2382083
482,test,199.03777,146.0684,61.415085,45.44152,166.25793,122.3554,0.35589206,-4.2245874
483,test,202.6778,148.22069,63.870895,47.21233,168.91602,127.11638,0.35749882,-4.2152815
484,training,194.21686,143.066,58.0925,42.977585,162.67682,115.75873,0.35400575,-4.2382894
485,test,197.7577,145.30496,60.64002,44.869247,165.39365,120.726364,0.3555593,-4.22536
486,test,197.46255,145.13774,60.41104,44.686954,165.11452,120.129036,0.35535613,-4.229522
487,training,197.5957,145.25522,60.53555,44.768917,165.24527,120.58244,0.35557935,-4.2245145
488,training,198.40143,145.73798,61.071243,45.163406,165.86293,121.612404,0.35589218,-4.2226024
489,test,198.25446,145.59789,60.90599,45.0161,165.69308,121.18259,0.35549986,-4.2305217
490,training,202.8858,148.40639,63.9924,47.25145,169.01816,127.377304,0.35727143,-4.221752
491,test,198.64197,145.80673,61.293327,45.302544,165.9792,121.897316,0.35602632,-4.2178507
492,test,197.93378,145.37463,60.772797,44.960365,165.47429,121.085045,0.35596004,-4.2166295
493,training,199.98245,146.62067,62.000137,45.85508,166.93225,123.6164,0.3564807,-4.2210054
494,test,201.09431,147.29597,62.87932,46.485962,167.78279,125.1662,0.35689083,-4.213633
495,test,201.93042,147.86668,63.361732,46.837006,168.3886,126.08893,0.35705125,-4.2221584
496,test,201.35112,147.4387,62.97279,46.512703,167.88916,125.331375,0.35683584,-4.2223864
497,training,200.17365,146.75114,62.230766,46.073776,167.10883,123.83572,0.35662585,-4.215988
498,test,199.95937,146.68558,62.19598,46.007557,167.03728,123.72118,0.35656056,-4.2153134
499,test,200.60277,147.03639,62.654274,46.3572,167.42244,124.671555,0.35690117,-4.209217
500,training,201.65285,147.6389,63.127262,46.699944,168.16687,125.76491,0.3570867,-4.222601
501,training,197.16472,144.88779,60.15234,44.495373,164.91069,119.87667,0.35521266,-4.2291584
502,test,198.9133,146.05806,61.47922,45.515804,166.25026,122.43237,0.35606954,-4.2195845
503,test,199.66156,146.49908,61.925304,45.795013,166.7272,123.33149,0.35631272,-4.2190137
504,training,198.49176,145.70776,61.051888,45.097244,165.83606,121.50082,0.3556395,-4.2271047
505,training,199.70917,146.45041,61.92822,45.83108,166.82928,123.3267,0.3563709,-4.218639
506,test,198.59943,145.82475,61.22602,45.27548,165.99995,121.75742,0.35586035,-4.222079
507,training,200.36485,146.84708,62.332996,46.11835,167.28886,124.20574,0.35659435,-4.217409
508,test,200.52325,146.96799,62.551228,46.237656,167.40958,124.38406,0.35675728,-4.214559
509,training,199.05104,146.07555,61.560917,45.521645,166.31111,122.4352,0.356198,-4.21669
510,test,198.59763,145.78006,61.203815,45.212227,165.99397,121.753334,0.3558329,-4.223259
511,training,200.72499,147.06512,62.636745,46.289608,167.4729,124.54203,0.35667124,-4.2194858
512,test,200.4283,146.9265,62.478573,46.185234,167.36441,124.30746,0.3567026,-4.2158165
513,test,197.91188,145.37117,60.629425,44.884804,165.4593,120.853355,0.3554338,-4.228659
514,training,197.34602,145.05739,60.06526,44.445103,165.14624,119.828545,0.35569906,-4.232243
515,test,195.32402,143.81139,58.685356,43.44074,163.63528,117.05319,0.3546568,-4.2414126
516,test,194.49538,143.30544,58.054817,42.977467,163.04141,115.78889,0.35421234,-4.2473264
517,test,195.43764,143.90198,58.703262,43.471405,163.72142,117.04973,0.35461026,-4.2454324
518,test,195.26431,143.79231,58.63091,43.394367,163.62299,116.89784,0.35473552,-4.240293
519,test,195.80876,144.12761,58.971546,43.63196,163.98032,117.58085,0.3549361,-4.240475
520,test,196.56923,144.55925,59.45984,43.98909,164.48218,118.52417,0.3550677,-4.2417564
521,test,195.66803,144.04112,58.91453,43.55692,163.87885,117.414116,0.35488915,-4.2385926
522,test,196.4283,144.49852,59.4347,43.976513,164.43274,118.42128,0.35521355,-4.2359533
523,test,195.15923,143.70212,58.604397,43.364407,163.4838,116.83801,0.35471356,-4.2376666
524,test,193.63806,142.74963,57.46706,42.55521,162.39542,114.64429,0.35385752,-4.2486997
525,test,196.7799,144.6889,59.60619,44.075737,164.64886,118.814026,0.35521412,-4.240053
526,test,195.29004,143.82741,58.672405,43.4332,163.64813,116.96531,0.35472894,-4.2407923
527,test,195.48268,143.92206,58.826786,43.53253,163.73982,117.27378,0.35481614,-4.2377076
528,test,194.89064,143.56808,58.390484,43.21579,163.34016,116.4887,0.35447124,-4.2436285
529,test,195.86148,144.14548,59.014874,43.623997,164.04944,117.63562,0.35486153,-4.242546
530,test,194.56459,143.34575,58.14704,43.044662,163.10593,115.97903,0.35434222,-4.2441607
531,test,194.3457,143.21774,58.008587,42.921833,162.91693,115.58655,0.35425216,-4.245171
532,test,194.94481,143.60234,58.47464,43.24476,163.37144,116.5416,0.3546459,-4.2393064
533,test,195.0479,143.66779,58.502014,43.2758,163.43617,116.61709,0.3546364,-4.2398944
534,training,194.11975,143.09343,57.944447,42.83283,162.74715,115.38245,0.35419914,-4.2428045
535,test,195.63411,144.0163,58.943462,43.603943,163.83104,117.47636,0.35488483,-4.2371335
536,training,196.89093,144.73228,59.633625,44.127396,164.7446,118.92943,0.35531953,-4.2397523
537,test,194.93044,143.63132,58.47435,43.277637,163.42303,116.59584,0.35462058,-4.2398887
538,training,195.57675,143.97661,58.841682,43.568527,163.79437,117.34662,0.35480303,-4.2401485
539,training,193.74304,142.8772,57.675156,42.652203,162.50418,114.91701,0.35411045,-4.244016
540,training,195.00056,143.62708,58.456406,43.28247,163.42595,116.59838,0.35461512,-4.2407913
541,training,196.13022,144.34444,59.19157,43.79943,164.22284,118.0168,0.35513204,-4.2381635
542,training,195.63846,144.02855,58.905457,43.593235,163.8218,117.38228,0.354849,-4.2392526
543,training,196.244,144.40451,59.279934,43.84709,164.32246,118.17276,0.3549891,-4.241797
544,test,194.91074,143.55403,58.46894,43.248608,163.3153,116.50083,0.35451052,-4.2393394
545,test,195.56995,143.97235,58.848667,43.54988,163.84592,117.33147,0.35475758,-4.240837
546,training,195.85118,144.19347,59.054115,43.69499,164.02481,117.751816,0.35496897,-4.238994
547,test,195.16014,143.71097,58.53586,43.35798,163.51454,116.71266,0.35461673,-4.241781
548,training,195.2237,143.77957,58.631187,43.347675,163.59195,116.8165,0.35459268,-4.2423425
549,test,196.18394,144.37733,59.250385,43.850685,164.27998,118.13649,0.35509598,-4.239417
550,test,195.18163,143.76996,58.547993,43.31827,163.55058,116.777466,0.35458776,-4.2452765
551,test,195.49377,143.97923,58.8793,43.5498,163.78836,117.31272,0.35484034,-4.2384996
552,training,196.47533,144.50087,59.395203,43.897038,164.43246,118.39862,0.35501784,-4.2439704
553,test,194.85974,143.4951,58.32009,43.16115,163.26242,116.24343,0.35445952,-4.2427483
554,test,194.80186,143.49438,58.342026,43.134758,163.24797,116.20743,0.35439727,-4.242289
555,test,196.35542,144.48769,59.411472,43.935463,164.39648,118.39267,0.35528636,-4.235429
556,test,195.85028,144.16472,59.10235,43.673763,164.00748,117.73426,0.3549723,-4.2380514
557,training,194.91399,143.58914,58.52467,43.269787,163.31772,116.51422,0.35465997,-4.2374296
558,test,196.30115,144.39993,59.309963,43.900455,164.28343,118.209656,0.35506028,-4.2366333
559,test,195.02948,143.64864,58.44523,43.256123,163.41312,116.531494,0.35458297,-4.241898
560,test,195.79263,144.10513,58.99387,43.648777,163.94936,117.60446,0.35486206,-4.240153
561,test,194.60023,143.36845,58.23795,43.084145,163.15408,116.04447,0.3544166,-4.242078
562,test,195.26033,143.79512,58.67083,43.386776,163.65404,116.87912,0.3547348,-4.240219
563,training,195.08568,143.68289,58.50238,43.28907,163.45227,116.6398,0.3545599,-4.2432923
564,test,195.1655,143.73114,58.51007,43.325165,163.52086,116.73582,0.35463148,-4.242932
565,test,195.99748,144.26578,59.143623,43.786453,164.14662,117.93482,0.35505724,-4.2375407
566,training,195.67953,144.03432,58.976856,43.621647,163.88593,117.48173,0.35489088,-4.2366114
567,test,195.01732,143.5985,58.43802,43.22153,163.41222,116.50914,0.35456145,-4.2436156
568,test,196.01065,144.26244,59.175404,43.76622,164.11198,117.86757,0.35494968,-4.2385077
569,training,195.10155,143.67369,58.507057,43.304676,163.48936,116.649315,0.3545743,-4.242236
570,training,194.93944,143.56639,58.33696,43.175964,163.35588,116.32555,0.3543587,-4.2477365
571,test,195.56628,143.9963,58.892635,43.590458,163.80798,117.42053,0.35475302,-4.2398877
572,test,195.47134,143.88522,58.747475,43.45207,163.72174,117.07042,0.35481516,-4.2395043
573,test,194.96718,143.58755,58.34972,43.180046,163.37247,116.37934,0.3544091,-4.2461586
574,test,195.08502,143.6743,58.502712,43.28815,163.47209,116.591194,0.3545307,-4.243299
575,test,195.78784,144.06487,58.897026,43.551563,163.91255,117.40796,0.3547714,-4.24365
576,test,194.53719,143.34996,58.193527,43.05674,163.09618,115.9767,0.35437718,-4.241568
577,training,197.004,144.81744,59.70076,44.165882,164.82175,119.07092,0.35522512,-4.2432127
578,test,195.11131,143.7135,58.585842,43.307076,163.4592,116.69765,0.35458633,-4.241913
579,test,195.21126,143.74184,58.6251,43.3401,163.52924,116.86,0.3546406,-4.2409053
580,test,195.80641,144.13857,59.05342,43.657326,163.98235,117.60421,0.35484606,-4.239443
581,test,194.69559,143.43663,58.24509,43.096188,163.19087,116.08111,0.35433576,-4.2444754
582,test,193.9635,142.95464,57.69473,42.66122,162.62823,114.96659,0.35396466,-4.248962
583,training,194.82268,143.48456,58.303593,43.14166,163.24907,116.21681,0.35443884,-4.242993
584,training,192.83588,142.2661,56.923973,42.111126,161.80055,113.45688,0.35344204,-4.2543015
585,test,194.72748,143.4452,58.300762,43.127243,163.18933,116.154236,0.35449308,-4.240077
586,test,193.59459,142.75676,57.468636,42.52053,162.35634,114.574356,0.35384566,-4.2478504
587,test,193.78983,142.87157,57.65023,42.6362,162.49512,114.88797,0.3540452,-4.244491
588,test,196.08264,144.28368,59.16376,43.76745,164.16364,117.96189,0.3549514,-4.2420955
589,test,192.89789,142.32188,56.969597,42.14688,161.86365,113.57855,0.35348606,-4.252193
590,test,194.01218,143.06578,57.8079,42.781696,162.69534,115.240776,0.3541672,-4.2464337
591,test,195.29134,143.8146,58.656914,43.376526,163.6115,116.847275,0.3546648,-4.2418227
592,training,194.23,143.13673,57.89842,42.855522,162.81883,115.43996,0.35423437,-4.245378
593,test,193.73724,142.85759,57.65309,42.649517,162.50296,114.90362,0.35408473,-4.2441044
594,test,194.81758,143.54338,58.34668,43.18198,163.31133,116.344376,0.35454977,-4.2418985
595,test,195.33304,143.85555,58.64947,43.39688,163.63408,116.885254,0.35469756,-4.2427545
596,test,194.16574,143.11203,57.905506,42.853252,162.78535,115.42123,0.35417104,-4.2430816
597,test,193.66081,142.77682,57.509594,42.55922,162.39441,114.64447,0.35394523,-4.2476516
598,test,195.91135,144.18878,59.05694,43.705925,164.02316,117.77484,0.3550124,-4.238349
